visa,doc
LOI n° 19-02 — relative aux règles générales de prévention des risques d'incendie et de panique,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
LOI n° 19-13 — régissant les activités d'hydrocarbures,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
"LOI n° 24-04 — portant les règles de prévention, d'intervention et de réduction des risques de catastrophes dans le cadre du développement durable","Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET PRESIDENTIEL n° 90-198 — portant réglementation des substances explosives,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET PRESIDENTIEL n° 23-404 — portant nomination du Premier ministre,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET PRESIDENTIEL n° 24-374 — portant nomination des membres du Gouvernement,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET EXECUTIF n° 91-05 — relatif aux prescriptions générales de protection applicables en matière d'hygiène et de sécurité en milieu de travail,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
"DECRET EXECUTIF n° 02-427 — relatif aux conditions d'organisation de l'instruction, de l'information et de la formation des travailleurs dans le domaine de la prévention des risques professionnels","Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
"DECRET EXECUTIF n° 05-08 — relatif aux prescriptions particulières applicables aux substances, produits ou préparations dangereuses en milieu de travail","Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET EXECUTIF n° 06-198 — définissant la réglementation applicable aux établissements classés pour la protection de l'environnement,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET EXECUTIF n° 06-428 — fixant la procédure d'octroi des autorisations d'exploiter des installations de production d'électricité,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET EXECUTIF n° 07-144 — fixant la nomenclature des installations classées pour la protection de l'environnement,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET EXECUTIF n° 09-335 — fixant les modalités d'élaboration et de mise en œuvre des plans internes d'intervention par les exploitants des installations industrielles,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
"DECRET EXECUTIF n° 10-331 — fixant les limites du périmètre de protection autour des installations et infrastructures de transport et de distribution d'hydrocarbures, d'électricité et de gaz","Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET EXECUTIF n° 15-71 — fixant les conditions et modalités d'élaboration et d'adoption des plans particuliers d'intervention pour les installations ou ouvrages,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
"DECRET EXECUTIF n° 18-331 — fixant les attributions du ministre de l'intérieur, des collectivités locales et de l'aménagement du territoire","Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET EXECUTIF n° 21-239 — fixant les attributions du ministre de l'énergie et des mines,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET EXECUTIF n° 23-381 — fixant les attributions du ministre de l'environnement et des énergies renouvelables,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET EXECUTIF n° 23-411 — fixant les attributions du ministre de l'industrie et de la production pharmaceutique,"Décret exécutif n° 25-63 — fixant les conditions et les modalités d'élaboration, de mise en œuvre et de gestion des plans d'intervention en matière de risques de catastrophes."
DECRET PRESIDENTIEL n° 24-374 — portant nomination des membres du Gouvernement,Arrêté — portant institutionnalisation du festival culturel international du théâtre du Sahara.
DECRET EXECUTIF n° 03-297 — fixant les conditions et les modalités d'organisation des festivals culturels,Arrêté — portant institutionnalisation du festival culturel international du théâtre du Sahara.
DECRET EXECUTIF n° 05-79 — fixant les attributions du ministre de la culture,Arrêté — portant institutionnalisation du festival culturel international du théâtre du Sahara.
ORDONNANCE n° 06-03 — portant statut général de la fonction publique,Arrêté — modifiant l'arrêté du 22 Joumada Ethania 1443 correspondant au 25 janvier 2022 portant création des commissions administratives paritaires auprès de l'administration centrale du ministère de la communication.
DECRET PRESIDENTIEL n° 24-374 — portant nomination des membres du Gouvernement,Arrêté — modifiant l'arrêté du 22 Joumada Ethania 1443 correspondant au 25 janvier 2022 portant création des commissions administratives paritaires auprès de l'administration centrale du ministère de la communication.
